"GEO_ID","NAME","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073","P002049","P002001","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048"
"0500000US48355","Nueces County, Texas","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0","1","0","0","6","340223","206293","133930","131033","111870","12178","882","5495","209","399","2897","2698","645","749","776","65","133","74","86","17","52","12","1","11","41","33","3","189","75","25","4","8","17","2","6","36","9","0","1","0","0","1","2","1","0","0","0","2"
"0500000US48357","Ochiltree County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10223","4982","5241","5174","5062","19","66","24","3","0","67","67","14","37","6","1","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48359","Oldham County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2052","243","1809","1787","1699","60","11","17","0","0","22","22","8","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48361","Orange County, Texas","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","81837","4766","77071","76065","67895","6922","340","797","38","73","1006","978","261","447","166","12","28","11","3","4","4","2","1","2","9","21","7","26","14","2","0","1","0","4","1","1","2","0","1","0","0","0","0","0","0","0","0","0"
"0500000US48363","Palo Pinto County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28111","4985","23126","22846","21958","597","135","132","11","13","280","271","86","119","32","4","15","6","0","0","1","2","0","0","0","6","0","9","1","1","0","1","3","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"0500000US48365","Panola County, Texas","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","23796","1970","21826","21554","17521","3850","84","72","3","24","272","262","90","108","19","4","2","23","2","3","3","1","0","0","0","7","0","9","5","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"0500000US48367","Parker County, Texas","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","3","116927","12410","104517","103038","99698","1842","768","631","35","64","1479","1410","312","770","239","25","18","20","5","3","1","3","0","2","8","4","0","64","36","1","0","1","11","0","4","9","1","0","0","0","0","1","0","0","0","0","0","0"
"0500000US48369","Parmer County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10269","6164","4105","4079","3943","91","17","18","8","2","26","23","9","11","1","1","1","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48371","Pecos County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15507","10430","5077","5007","4326","528","57","74","5","17","70","68","12","23","6","2","6","6","1","1","0","0","0","0","1","10","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0500000US48373","Polk County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45413","5959","39454","38962","32830","5153","778","180","7","14","492","480","169","223","34","8","10","16","2","3","8","0","0","7","0","0","0","12","7","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48375","Potter County, Texas","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","4","121073","42692","78381","76620","59322","11823","602","4675","43","155","1761","1678","717","427","242","35","44","67","25","12","46","26","2","2","15","18","0","74","38","10","0","2","6","2","0","7","2","0","2","0","0","2","1","1","0","0","0","1"
"0500000US48377","Presidio County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","7818","6521","1297","1263","1136","27","22","75","0","3","34","32","11","11","3","0","4","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48379","Rains County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10914","839","10075","9953","9553","249","95","55","1","0","122","117","28","64","15","0","2","4","2","0","0","1","0","0","1","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48381","Randall County, Texas","1","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","120725","19775","100950","99395","94361","2701","586","1625","29","93","1555","1489","466","554","287","22","52","14","14","3","43","2","0","1","7","22","2","61","37","6","2","1","2","0","5","3","1","3","1","0","0","0","0","0","0","0","0","0"
"0500000US48383","Reagan County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3367","2051","1316","1293","1219","65","7","1","0","1","23","23","9","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48385","Real County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3309","814","2495","2456","2398","20","23","2","12","1","39","39","6","30","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48387","Red River County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12860","849","12011","11832","9503","2211","92","23","0","3","179","169","52","91","11","1","3","4","4","0","3","0","0","0","0","0","0","10","8","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48389","Reeves County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13783","10233","3550","3523","2690","672","21","118","2","20","27","27","10","8","0","2","3","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48391","Refugio County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7383","3487","3896","3843","3337","445","25","27","0","9","53","53","23","20","1","0","6","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48393","Roberts County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","929","74","855","846","841","0","3","2","0","0","9","9","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48395","Robertson County, Texas","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","16622","2990","13632","13482","9821","3509","47","96","0","9","150","146","52","53","9","7","11","9","3","1","1","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48397","Rockwall County, Texas","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","78337","12470","65867","64801","58046","4397","345","1850","47","116","1066","1001","249","291","319","15","30","28","22","1","9","4","1","0","11","19","2","62","35","0","2","2","7","0","1","10","5","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48399","Runnels County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10501","3361","7140","7083","6841","165","43","19","0","15","57","55","17","20","5","0","4","3","0","0","0","0","0","2","0","4","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48401","Rusk County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53330","7609","45721","45062","35237","9359","199","203","14","50","659","637","278","221","64","12","12","29","0","4","12","2","0","1","0","2","0","22","12","4","0","2","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0"
"0500000US48403","Sabine County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10834","344","10490","10355","9484","778","54","33","0","6","135","131","59","51","12","1","5","1","0","0","0","1","0","0","1","0","0","4","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48405","San Augustine County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8865","532","8333","8244","6183","2013","16","22","0","10","89","89","30","36","5","1","4","8","1","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48407","San Jacinto County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","26384","2880","23504","23127","20204","2662","120","120","9","12","377","354","112","172","39","7","7","4","3","0","0","1","0","2","3","4","0","21","14","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48409","San Patricio County, Texas","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","64804","35248","29556","29006","27330","902","169","506","46","53","550","525","124","172","130","13","29","5","21","6","2","4","1","2","5","10","1","23","7","5","0","1","2","3","2","0","0","0","0","2","1","0","0","0","0","0","0","0"
"0500000US48411","San Saba County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6131","1715","4416","4371","4135","194","28","13","0","1","45","45","3","24","12","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48413","Schleicher County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3461","1536","1925","1909","1872","32","1","4","0","0","16","15","3","6","4","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48415","Scurry County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16921","6149","10772","10646","9773","764","47","48","2","12","126","123","57","44","8","1","9","2","1","0","0","0","0","0","0","1","0","3","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48417","Shackelford County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3378","340","3038","2995","2961","14","8","9","1","2","43","43","20","17","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48419","Shelby County, Texas","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","25448","4164","21284","21103","16535","4414","61","76","0","17","181","173","77","54","18","4","4","9","4","0","1","1","0","0","1","0","0","6","1","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48421","Sherman County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3034","1227","1807","1792","1762","12","11","6","0","1","15","15","1","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48423","Smith County, Texas","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","209714","36088","173626","171013","130246","37195","734","2550","63","225","2613","2493","1065","672","378","43","50","105","61","9","39","12","4","3","6","44","2","115","67","13","7","7","7","1","0","6","0","0","0","0","3","3","1","0","0","0","0","0"
"0500000US48425","Somervell County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8490","1626","6864","6759","6595","54","45","40","1","24","105","105","16","61","21","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48427","Starr County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60968","58337","2631","2605","2449","15","17","119","0","5","26","26","6","6","12","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48429","Stephens County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9630","2011","7619","7559","7289","195","43","31","1","0","60","57","16","22","8","4","1","4","0","0","1","0","0","0","1","0","0","3","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48431","Sterling County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1143","365","778","761","733","13","13","0","0","2","17","17","8","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48433","Stonewall County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1490","209","1281","1262","1206","38","4","14","0","0","19","18","5","8","2","0","1","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48435","Sutton County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4128","2459","1669","1659","1639","6","2","5","0","7","10","10","4","3","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48437","Swisher County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7854","3149","4705","4629","4025","552","37","5","4","6","76","76","30","34","0","0","3","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48439","Tarrant County, Texas","60","4","16","19","1","0","20","1","0","1","0","1","0","0","0","13","11","0","0","2","0","0","3","3","123","1809034","482977","1326057","1295501","937135","262522","7037","83378","2938","2491","30556","28622","8991","6214","7788","602","716","1375","940","195","452","229","29","33","383","603","72","1795","764","290","34","66","144","31","34","233","60","1","31","12","14","35","11","15","8","6","0","6"
